dataset,seed,arm,k,p,budget,mean_weight,amplification,balanced,f1
20News,1,random_live,8,0.1,10000.0,2.875,1.5218742340954448,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.1,inf,2.875,1.5218742340954448,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.2,1000.0,2.875,2.535175192951301,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.2,10000.0,2.875,2.535175192951301,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.2,inf,2.875,2.535175192951301,0.5941962165031994,0.676923076923077
20News,1,random_live,16,0.0,1000.0,2.8125,1.0,0.6000991980328052,0.6634615384615384
20News,1,random_live,16,0.0,10000.0,2.8125,1.0,0.6000991980328052,0.6634615384615384
20News,1,random_live,16,0.0,inf,2.8125,1.0,0.6000991980328052,0.6634615384615384
20News,1,random_live,16,0.01,1000.0,2.8125,1.0385348659846994,0.5963338642523821,0.6602564102564102
20News,1,random_live,16,0.01,10000.0,2.8125,1.0385348659846994,0.6000991980328052,0.6634615384615384
20News,1,random_live,16,0.01,inf,2.8125,1.0385348659846994,0.6000991980328052,0.6634615384615384
20News,1,random_live,16,0.05,1000.0,2.8125,1.2160216446272387,0.6000991980328052,0.6634615384615384
20News,1,random_live,16,0.05,10000.0,2.8125,1.2160216446272387,0.6000991980328052,0.6634615384615384
20News,1,random_live,16,0.05,inf,2.8125,1.2160216446272387,0.6000991980328052,0.6634615384615384
20News,1,random_live,16,0.1,1000.0,2.8125,1.505396344665803,0.6076298655936514,0.6698717948717948
20News,1,random_live,16,0.1,10000.0,2.8125,1.505396344665803,0.6000991980328052,0.6634615384615384
20News,1,random_live,16,0.1,inf,2.8125,1.505396344665803,0.6000991980328052,0.6634615384615384
20News,1,random_live,16,0.2,1000.0,2.8125,2.4662762106413494,0.5972420152569369,0.6580645161290323
20News,1,random_live,16,0.2,10000.0,2.8125,2.4662762106413494,0.6000991980328052,0.6634615384615384
20News,1,random_live,16,0.2,inf,2.8125,2.4662762106413494,0.6000991980328052,0.6634615384615384
20News,1,random_live,32,0.0,1000.0,2.90625,1.0,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.0,10000.0,2.90625,1.0,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.0,inf,2.90625,1.0,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.01,1000.0,2.90625,1.039853815545663,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.01,10000.0,2.90625,1.039853815545663,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.01,inf,2.90625,1.039853815545663,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.05,1000.0,2.90625,1.224257958923365,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.05,10000.0,2.90625,1.224257958923365,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.05,inf,2.90625,1.224257958923365,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.1,1000.0,2.90625,1.5275528692972933,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.1,10000.0,2.90625,1.5275528692972933,0.6767681001480985,0.7249190938511327
20News,1,random_live,32,0.1,inf,2.90625,1.5275528692972933,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.2,1000.0,2.90625,2.552720101085991,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.2,10000.0,2.90625,2.552720101085991,0.6859543968480174,0.7334410339256866
20News,1,random_live,32,0.2,inf,2.90625,2.552720101085991,0.6859543968480174,0.7334410339256866
20News,1,random_live,64,0.0,1000.0,3.0,1.0,0.7505798194875234,0.7828947368421053
20News,1,random_live,64,0.0,10000.0,3.0,1.0,0.7505798194875234,0.7828947368421053
20News,1,random_live,64,0.0,inf,3.0,1.0,0.7505798194875234,0.7828947368421053
20News,1,random_live,64,0.01,1000.0,3.0,1.0411610801905158,0.7505798194875234,0.7828947368421053
20News,1,random_live,64,0.01,10000.0,3.0,1.0411610801905158,0.7543451532679465,0.7861842105263158
20News,1,random_live,64,0.01,inf,3.0,1.0411610801905158,0.7505798194875234,0.7828947368421053
20News,1,random_live,64,0.05,1000.0,3.0,1.2321343157798834,0.7505798194875234,0.7828947368421053
20News,1,random_live,64,0.05,10000.0,3.0,1.2321343157798834,0.7430491519266773,0.7763157894736842
20News,1,random_live,64,0.05,inf,3.0,1.2321343157798834,0.7505798194875234,0.7828947368421053
20News,1,random_live,64,0.1,1000.0,3.0,1.5478055740345225,0.7505798194875234,0.7828947368421053
20News,1,random_live,64,0.1,10000.0,3.0,1.5478055740345225,0.7245158856568028,0.7642276422764228
20News,1,random_live,64,0.1,inf,3.0,1.5478055740345225,0.7505798194875234,0.7828947368421053
20News,1,random_live,64,0.2,1000.0,3.0,2.624820708967966,0.7505798194875234,0.7828947368421053
20News,1,random_live,64,0.2,10000.0,3.0,2.624820708967966,0.7425950764243999,0.7770491803278688
20News,1,random_live,64,0.2,inf,3.0,2.624820708967966,0.7505798194875234,0.7828947368421053
20News,1,random_live,128,0.0,1000.0,2.9453125,1.0,0.7504191466174868,0.7876823338735819
20News,1,random_live,128,0.0,10000.0,2.9453125,1.0,0.7474012909715819,0.7877813504823151
20News,1,random_live,128,0.0,inf,2.9453125,1.0,0.7504191466174868,0.7876823338735819
20News,1,random_live,128,0.01,1000.0,2.9453125,1.0404018540037712,0.7504191466174868,0.7876823338735819
20News,1,random_live,128,0.01,10000.0,2.9453125,1.0404018540037712,0.7421410009221225,0.7777777777777778
20News,1,random_live,128,0.01,inf,2.9453125,1.0404018540037712,0.7504191466174868,0.7876823338735819
20News,1,random_live,128,0.05,1000.0,2.9453125,1.2276350511505623,0.7504191466174868,0.7876823338735819
20News,1,random_live,128,0.05,10000.0,2.9453125,1.2276350511505623,0.7461997373347864,0.7851373182552503
20News,1,random_live,128,0.05,inf,2.9453125,1.2276350511505623,0.7504191466174868,0.7876823338735819
20News,1,random_live,128,0.1,1000.0,2.9453125,1.5364444741080492,0.7504191466174868,0.7876823338735819
20News,1,random_live,128,0.1,10000.0,2.9453125,1.5364444741080492,0.7386690697739402,0.778675282714055
20News,1,random_live,128,0.1,inf,2.9453125,1.5364444741080492,0.7504191466174868,0.7876823338735819
20News,1,random_live,128,0.2,1000.0,2.9453125,2.585417235844546,0.7504191466174868,0.7876823338735819
20News,1,random_live,128,0.2,10000.0,2.9453125,2.585417235844546,0.7466538128370637,0.7844408427876823
20News,1,random_live,128,0.2,inf,2.9453125,2.585417235844546,0.7504191466174868,0.7876823338735819
20News,2,spectral,4,0.0,1000.0,2.75,1.0,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.0,10000.0,2.75,1.0,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.0,inf,2.75,1.0,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.01,1000.0,2.75,1.0377606132824233,0.6665608958086535,0.72
20News,2,spectral,4,0.01,10000.0,2.75,1.0377606132824233,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.01,inf,2.75,1.0377606132824233,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.05,1000.0,2.75,1.2137520824656391,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.05,10000.0,2.75,1.2137520824656391,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.05,inf,2.75,1.2137520824656391,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.1,1000.0,2.75,1.5075627604075486,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.1,10000.0,2.75,1.5075627604075486,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.1,inf,2.75,1.5075627604075486,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.2,1000.0,2.75,2.534662932859777,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.2,10000.0,2.75,2.534662932859777,0.6674352682348959,0.7275590551181103
20News,2,spectral,4,0.2,inf,2.75,2.534662932859777,0.6674352682348959,0.7275590551181103
20News,2,spectral,8,0.0,1000.0,2.75,1.0,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.0,10000.0,2.75,1.0,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.0,inf,2.75,1.0,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.01,1000.0,2.75,1.0377371652902285,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.01,10000.0,2.75,1.0377371652902285,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.01,inf,2.75,1.0377371652902285,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.05,1000.0,2.75,1.2130199656393168,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.05,10000.0,2.75,1.2130199656393168,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.05,inf,2.75,1.2130199656393168,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.1,1000.0,2.75,1.5036238226952836,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.1,10000.0,2.75,1.5036238226952836,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.1,inf,2.75,1.5036238226952836,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.2,1000.0,2.75,2.503927327368349,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.2,10000.0,2.75,2.503927327368349,0.715821910080668,0.7658227848101266
20News,2,spectral,8,0.2,inf,2.75,2.503927327368349,0.715821910080668,0.7658227848101266
20News,2,spectral,16,0.0,1000.0,3.0625,1.0,0.7319061318892086,0.7694805194805194
20News,2,spectral,16,0.0,10000.0,3.0625,1.0,0.7319061318892086,0.7694805194805194
20News,2,spectral,16,0.0,inf,3.0625,1.0,0.7319061318892086,0.7694805194805194
20News,2,spectral,16,0.01,1000.0,3.0625,1.0420753564861824,0.7475461160940937,0.785829307568438
20News,2,spectral,16,0.01,10000.0,3.0625,1.0420753564861824,0.7319061318892086,0.7694805194805194
20News,2,spectral,16,0.01,inf,3.0625,1.0420753564861824,0.7319061318892086,0.7694805194805194
20News,2,spectral,16,0.05,1000.0,3.0625,1.238692862349021,0.7339510351441305,0.77491961414791
20News,2,spectral,16,0.05,10000.0,3.0625,1.238692862349021,0.7319061318892086,0.7694805194805194
20News,2,spectral,16,0.05,inf,3.0625,1.238692862349021,0.7319061318892086,0.7694805194805194
20News,2,spectral,16,0.1,1000.0,3.0625,1.568156752214558,0.7346843797596886,0.7699836867862969
20News,2,spectral,16,0.1,10000.0,3.0625,1.568156752214558,0.7319061318892086,0.7694805194805194
20News,2,spectral,16,0.1,inf,3.0625,1.568156752214558,0.7319061318892086,0.7694805194805194
20News,2,spectral,16,0.2,1000.0,3.0625,2.723430776586298,0.7205040333953856,0.7597402597402597
20News,2,spectral,16,0.2,10000.0,3.0625,2.723430776586298,0.7319061318892086,0.7694805194805194
20News,2,spectral,16,0.2,inf,3.0625,2.723430776586298,0.7319061318892086,0.7694805194805194
20News,2,spectral,32,0.0,1000.0,3.0625,1.0,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.0,10000.0,3.0625,1.0,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.0,inf,3.0625,1.0,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.01,1000.0,3.0625,1.0420753564861824,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.01,10000.0,3.0625,1.0420753564861824,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.01,inf,3.0625,1.0420753564861824,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.05,1000.0,3.0625,1.2386928623490212,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.05,10000.0,3.0625,1.2386928623490212,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.05,inf,3.0625,1.2386928623490212,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.1,1000.0,3.0625,1.568156752214558,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.1,10000.0,3.0625,1.568156752214558,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.1,inf,3.0625,1.568156752214558,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.2,1000.0,3.0625,2.723430776586298,0.7254752637220059,0.761437908496732
20News,2,spectral,32,0.2,10000.0,3.0625,2.723430776586298,0.7362920968014892,0.7719869706840391
20News,2,spectral,32,0.2,inf,3.0625,2.723430776586298,0.7254752637220059,0.761437908496732
20News,2,spectral,64,0.0,1000.0,2.921875,1.0,0.7605559316297175,0.797427652733119
20News,2,spectral,64,0.0,10000.0,2.921875,1.0,0.7561699667174366,0.7948717948717948
20News,2,spectral,64,0.0,inf,2.921875,1.0,0.7605559316297175,0.797427652733119
20News,2,spectral,64,0.01,1000.0,2.921875,1.040102716503878,0.7605559316297175,0.797427652733119
20News,2,spectral,64,0.01,10000.0,2.921875,1.040102716503878,0.754562249675636,0.7929373996789727
20News,2,spectral,64,0.01,inf,2.921875,1.040102716503878,0.7605559316297175,0.797427652733119
20News,2,spectral,64,0.05,1000.0,2.921875,1.2265096248958764,0.7605559316297175,0.797427652733119
20News,2,spectral,64,0.05,10000.0,2.921875,1.2265096248958764,0.7491538331358945,0.7877813504823151
20News,2,spectral,64,0.05,inf,2.921875,1.2265096248958764,0.7605559316297175,0.797427652733119
20News,2,spectral,64,0.1,1000.0,2.921875,1.5357841549665627,0.7605559316297175,0.797427652733119
20News,2,spectral,64,0.1,10000.0,2.921875,1.5357841549665627,0.754562249675636,0.7929373996789727
20News,2,spectral,64,0.1,inf,2.921875,1.5357841549665627,0.7605559316297175,0.797427652733119
20News,2,spectral,64,0.2,1000.0,2.921875,2.5996730073082435,0.7605559316297175,0.797427652733119
20News,2,spectral,64,0.2,10000.0,2.921875,2.5996730073082435,0.7471089298809725,0.7824675324675324
20News,2,spectral,64,0.2,inf,2.921875,2.5996730073082435,0.7605559316297175,0.797427652733119
20News,2,spectral,128,0.0,1000.0,2.9296875,1.0,0.7552955942911942,0.7882736156351792
20News,2,spectral,128,0.0,10000.0,2.9296875,1.0,0.7433082303830315,0.7792207792207793
20News,2,spectral,128,0.0,inf,2.9296875,1.0,0.7552955942911942,0.7882736156351792
20News,2,spectral,128,0.01,1000.0,2.9296875,1.0401878715349993,0.7552955942911942,0.7882736156351792
20News,2,spectral,128,0.01,10000.0,2.9296875,1.0401878715349993,0.7487166469227732,0.7844408427876823
20News,2,spectral,128,0.01,inf,2.9296875,1.0401878715349993,0.7552955942911942,0.7882736156351792
20News,2,spectral,128,0.05,1000.0,2.9296875,1.2264423108210118,0.7552955942911942,0.7882736156351792
20News,2,spectral,128,0.05,10000.0,2.9296875,1.2264423108210118,0.7514948947932533,0.7850162866449512
20News,2,spectral,128,0.05,inf,2.9296875,1.2264423108210118,0.7552955942911942,0.7882736156351792
20News,2,spectral,128,0.1,1000.0,2.9296875,1.5337036299499314,0.7552955942911942,0.7882736156351792
20News,2,spectral,128,0.1,10000.0,2.9296875,1.5337036299499314,0.7570513905342133,0.7861842105263158
20News,2,spectral,128,0.1,inf,2.9296875,1.5337036299499314,0.7552955942911942,0.7882736156351792
20News,2,spectral,128,0.2,1000.0,2.9296875,2.5781815620517725,0.7552955942911942,0.7882736156351792
20News,2,spectral,128,0.2,10000.0,2.9296875,2.5781815620517725,0.7498871777514526,0.7830342577487766
20News,2,spectral,128,0.2,inf,2.9296875,2.5781815620517725,0.7552955942911942,0.7882736156351792
20News,2,random_live,4,0.0,1000.0,2.75,1.0,0.6137882890506008,0.6793650793650794
20News,2,random_live,4,0.0,10000.0,2.75,1.0,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.0,inf,2.75,1.0,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.01,1000.0,2.75,1.0376674465934357,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.01,10000.0,2.75,1.0376674465934357,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.01,inf,2.75,1.0376674465934357,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.05,1000.0,2.75,1.2109212307371928,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.05,10000.0,2.75,1.2109212307371928,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.05,inf,2.75,1.2109212307371928,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.1,1000.0,2.75,1.4928573929484261,0.6117433857956789,0.6730769230769231
20News,2,random_live,4,0.1,10000.0,2.75,1.4928573929484261,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.1,inf,2.75,1.4928573929484261,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.2,1000.0,2.75,2.428112833822826,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.2,10000.0,2.75,2.428112833822826,0.6149588198792801,0.6773162939297125
20News,2,random_live,4,0.2,inf,2.75,2.428112833822826,0.6149588198792801,0.6773162939297125
20News,2,random_live,8,0.0,1000.0,2.875,1.0,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.0,10000.0,2.875,1.0,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.0,inf,2.875,1.0,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.01,1000.0,2.875,1.0394025980158588,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.01,10000.0,2.875,1.0394025980158588,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.01,inf,2.875,1.0394025980158588,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.05,1000.0,2.875,1.221170866305706,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.05,10000.0,2.875,1.221170866305706,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.05,inf,2.875,1.221170866305706,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.1,1000.0,2.875,1.5184604880781485,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.1,10000.0,2.875,1.5184604880781485,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.1,inf,2.875,1.5184604880781485,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.2,1000.0,2.875,2.5126357489242537,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.2,10000.0,2.875,2.5126357489242537,0.6398149715123822,0.6831683168316832
20News,2,random_live,8,0.2,inf,2.875,2.5126357489242537,0.6398149715123822,0.6831683168316832
20News,2,random_live,16,0.0,1000.0,3.0,1.0,0.6968254639814971,0.7326732673267327
20News,2,random_live,16,0.0,10000.0,3.0,1.0,0.6956549331528177,0.7344262295081967
20News,2,random_live,16,0.0,inf,3.0,1.0,0.6956549331528177,0.7344262295081967
20News,2,random_live,16,0.01,1000.0,3.0,1.0411494734343794,0.6956549331528177,0.7344262295081967
20News,2,random_live,16,0.01,10000.0,3.0,1.0411494734343794,0.6956549331528177,0.7344262295081967
20News,2,random_live,16,0.01,inf,3.0,1.0411494734343794,0.6956549331528177,0.7344262295081967
20News,2,random_live,16,0.05,1000.0,3.0,1.23178656028738,0.690246516613076,0.729064039408867
20News,2,random_live,16,0.05,10000.0,3.0,1.23178656028738,0.6956549331528177,0.7344262295081967
20News,2,random_live,16,0.05,inf,3.0,1.23178656028738,0.6956549331528177,0.7344262295081967
20News,2,random_live,16,0.1,1000.0,3.0,1.5460330520640033,0.6399559993230666,0.6976
20News,2,random_live,16,0.1,10000.0,3.0,1.5460330520640033,0.6956549331528177,0.7344262295081967
20News,2,random_live,16,0.1,inf,3.0,1.5460330520640033,0.6956549331528177,0.7344262295081967
20News,2,random_live,16,0.2,1000.0,3.0,2.612526466771395,0.6918542336548767,0.7311475409836066
20News,2,random_live,16,0.2,10000.0,3.0,2.612526466771395,0.6956549331528177,0.7344262295081967
20News,2,random_live,16,0.2,inf,3.0,2.612526466771395,0.6956549331528177,0.7344262295081967
20News,2,random_live,32,0.0,1000.0,3.125,1.0,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.0,10000.0,3.125,1.0,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.0,inf,3.125,1.0,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.01,1000.0,3.125,1.0428846248568027,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.01,10000.0,3.125,1.0428846248568027,0.7054493146048401,0.7422003284072249
20News,2,random_live,32,0.01,inf,3.125,1.0428846248568027,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.05,1000.0,3.125,1.2420361958558934,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.05,10000.0,3.125,1.2420361958558934,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.05,inf,3.125,1.2420361958558934,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.1,1000.0,3.125,1.5716361471937257,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.1,10000.0,3.125,1.5716361471937257,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.1,inf,3.125,1.5716361471937257,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.2,1000.0,3.125,2.6970493818728225,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.2,10000.0,3.125,2.6970493818728225,0.6984331810232978,0.7347611202635914
20News,2,random_live,32,0.2,inf,3.125,2.6970493818728225,0.6984331810232978,0.7347611202635914
20News,2,random_live,64,0.0,1000.0,2.96875,1.0,0.7428710441699103,0.7757774140752864
20News,2,random_live,64,0.0,10000.0,2.96875,1.0,0.73789981384329,0.7739837398373983
20News,2,random_live,64,0.0,inf,2.96875,1.0,0.7428710441699103,0.7757774140752864
20News,2,random_live,64,0.01,1000.0,2.96875,1.0407417524511635,0.7428710441699103,0.7757774140752864
20News,2,random_live,64,0.01,10000.0,2.96875,1.0407417524511635,0.7428710441699103,0.7757774140752864
20News,2,random_live,64,0.01,inf,2.96875,1.0407417524511635,0.7428710441699103,0.7757774140752864
20News,2,random_live,64,0.05,1000.0,2.96875,1.2299993817680133,0.7428710441699103,0.7757774140752864
20News,2,random_live,64,0.05,10000.0,2.96875,1.2299993817680133,0.7412633271281097,0.7737704918032787
20News,2,random_live,64,0.05,inf,2.96875,1.2299993817680133,0.7428710441699103,0.7757774140752864
20News,2,random_live,64,0.1,1000.0,2.96875,1.5435471447078182,0.7428710441699103,0.7757774140752864
20News,2,random_live,64,0.1,10000.0,2.96875,1.5435471447078182,0.74623455745473,0.7755775577557755
20News,2,random_live,64,0.1,inf,2.96875,1.5435471447078182,0.7428710441699103,0.7757774140752864
20News,2,random_live,64,0.2,1000.0,2.96875,2.6180503380916598,0.7428710441699103,0.7757774140752864
20News,2,random_live,64,0.2,10000.0,2.96875,2.6180503380916598,0.7326394765047668,0.7644151565074135
20News,2,random_live,64,0.2,inf,2.96875,2.6180503380916598,0.7428710441699103,0.7757774140752864
20News,2,random_live,128,0.0,1000.0,2.9609375,1.0,0.7564661251198737,0.7868852459016393
20News,2,random_live,128,0.0,10000.0,2.9609375,1.0,0.7472570090821911,0.7783251231527094
20News,2,random_live,128,0.0,inf,2.9609375,1.0,0.7564661251198737,0.7868852459016393
20News,2,random_live,128,0.01,1000.0,2.9609375,1.0406173019720555,0.7564661251198737,0.7868852459016393
20News,2,random_live,128,0.01,10000.0,2.9609375,1.0406173019720555,0.7471089298809725,0.7824675324675324
20News,2,random_live,128,0.01,inf,2.9609375,1.0406173019720555,0.7564661251198737,0.7868852459016393
20News,2,random_live,128,0.05,1000.0,2.9609375,1.2288735487817575,0.7564661251198737,0.7868852459016393
20News,2,random_live,128,0.05,10000.0,2.9609375,1.2288735487817575,0.7390703446719693,0.7725040916530278
20News,2,random_live,128,0.05,inf,2.9609375,1.2288735487817575,0.7564661251198737,0.7868852459016393
20News,2,random_live,128,0.1,1000.0,2.9609375,1.5394315018731832,0.7564661251198737,0.7868852459016393
20News,2,random_live,128,0.1,10000.0,2.9609375,1.5394315018731832,0.758659107576014,0.7881773399014779
20News,2,random_live,128,0.1,inf,2.9609375,1.5394315018731832,0.7564661251198737,0.7868852459016393
20News,2,random_live,128,0.2,1000.0,2.9609375,2.5945738849805338,0.7564661251198737,0.7868852459016393
20News,2,random_live,128,0.2,10000.0,2.9609375,2.5945738849805338,0.7488647261239916,0.780327868852459
20News,2,random_live,128,0.2,inf,2.9609375,2.5945738849805338,0.7564661251198737,0.7868852459016393
