String,Order,Type,Importance
YYXZZI,5,XYYZZ,0.1713583136988495
XXIZIZ,4,XXZZ,0.1713433772689483
ZXYYXI,5,XXYYZ,0.17118698512534097
YIYZIX,4,XYYZ,0.17106864592967214
XYZYII,4,XYYZ,0.17094242342333882
IZIXIX,3,XXZ,0.17086286092236044
YYZYXY,6,XYYYYZ,0.17084840347663321
IZIZIX,3,XZZ,0.1707266819284356
IXXYXY,5,XXXYY,0.1707010074306541
XIIXZZ,4,XXZZ,0.17063699577903796
YZZXYI,5,XYYZZ,0.17059831891893615
ZIXYIY,4,XYYZ,0.17052572571713226
XIZZYY,5,XYYZZ,0.17040250229369597
IYXYZZ,5,XYYZZ,0.17039215979404745
YIXYIX,4,XXYY,0.17036221590707754
ZYIYXX,5,XXYYZ,0.17022246578584402
XZZIIX,4,XXZZ,0.1700984692049447
XXIXZI,4,XXXZ,0.17008410623648326
XXIIXI,3,XXX,0.17001588117493843
XZXXII,4,XXXZ,0.1698966683433479
IYIXXY,4,XXYY,0.16981594564575844
YIXZYI,4,XYYZ,0.16954740413690286
ZXZZZX,6,XXZZZZ,0.16925249613832816
ZXXIXI,4,XXXZ,0.16908781378831325
ZZXIYY,5,XYYZZ,0.16907098305853008
IIZXZX,4,XXZZ,0.16867031557919077
YYZZXZ,6,XYYZZZ,0.168598577532828
XZXYZY,6,XXYYZZ,0.16825802595269185
ZYYIIX,4,XYYZ,0.1682282874549498
ZXYZYZ,6,XYYZZZ,0.16809610841371753
YYIXZI,4,XYYZ,0.1680297156351573
YIZXIY,4,XYYZ,0.16766930168149322
ZYXYXX,6,XXXYYZ,0.16723156418338836
YXYXXI,5,XXXYY,0.1668766804758433
IYIYZZ,4,YYZZ,0.16658984827640377
XXZZII,4,XXZZ,0.1664578919349501
YIIIYI,2,YY,0.16637532452139434
ZZYXYX,6,XXYYZZ,0.16566877036111852
ZXZZXI,5,XXZZZ,0.16560724956067094
IXIZIX,3,XXZ,0.16548867293784536
IIYZYZ,4,YYZZ,0.16517308033963377
XYIYZZ,5,XYYZZ,0.16504046803201028
YIYIXX,4,XXYY,0.16499490713630535
IYXYZX,5,XXYYZ,0.16477734970954291
ZXXXXI,5,XXXXZ,0.16474289149670873
IYXXYX,5,XXXYY,0.16460049759171735
YXIYZZ,5,XYYZZ,0.16431302210005783
XZZIZX,5,XXZZZ,0.16422733304031334
YZYXIZ,5,XYYZZ,0.16359442007097613
YXIXYX,5,XXXYY,0.16356195773033316
IIZXIX,3,XXZ,0.1634588572951442
ZXYXYZ,6,XXYYZZ,0.16345554152679082
ZXXIXZ,5,XXXZZ,0.16298957112366624
YZYXXI,5,XXYYZ,0.16291983980835348
IZXIZZ,4,XZZZ,0.16280827996921438
YZYIXZ,5,XYYZZ,0.1626818300519204
ZIIIXX,3,XXZ,0.16258185875068346
ZXYYIZ,5,XYYZZ,0.16253861892331192
ZZXIXZ,5,XXZZZ,0.1624921243064774
IYXIXY,4,XXYY,0.16233888823215029
YYIYZY,5,YYYYZ,0.16231217860822672
YXZZZY,6,XYYZZZ,0.16223104216679268
YZYZXX,6,XXYYZZ,0.16214257685649386
XYXXXY,6,XXXXYY,0.16213785928937496
YIYIZI,3,YYZ,0.16212605073461825
ZZIXZX,5,XXZZZ,0.16196307541318042
ZZIYYZ,5,YYZZZ,0.16192005564561573
YXYYXY,6,XXYYYY,0.16181778982940642
ZIXYYI,4,XYYZ,0.16160876712335248
IZXYIY,4,XYYZ,0.16123301025760012
ZIYIXY,4,XYYZ,0.16107880222677706
YYIIZZ,4,YYZZ,0.16081846220443077
XIYZYZ,5,XYYZZ,0.1603861071009948
YXZXYZ,6,XXYYZZ,0.16025797196016897
ZIZYZY,5,YYZZZ,0.16009019730886243
XIXIIZ,3,XXZ,0.1600898117705402
XYIYYY,5,XYYYY,0.15968416809657923
YXXXXY,6,XXXXYY,0.15966316070116213
XYXIYI,4,XXYY,0.15965433056481235
XXXXXI,5,XXXXX,0.15958540515580505
YZIIYX,4,XYYZ,0.159210727437624
ZZIIXI,3,XZZ,0.15893615444619402
YIZYIZ,4,YYZZ,0.15887910170673672
YIIIZY,3,YYZ,0.15870042433717232
ZZYXIY,5,XYYZZ,0.1585776804138104
XYYIII,3,XYY,0.1585757727526827
YYIYYZ,5,YYYYZ,0.15845425866703844
ZIIYYZ,4,YYZZ,0.158339179696713
YXXIIY,4,XXYY,0.15807356639178885
IIYIXY,3,XYY,0.15806112508654488
ZYYXXZ,6,XXYYZZ,0.1578922482071142
XZZXXI,5,XXXZZ,0.15753690504463944
ZXXXIX,5,XXXXZ,0.15752572851185934
IXZZXZ,5,XXZZZ,0.15740424040354864
XXIIZI,3,XXZ,0.15739409142005006
YZXYZI,5,XYYZZ,0.15727116101447633
IXZIXZ,4,XXZZ,0.15718358543962244
XIIIZZ,3,XZZ,0.15680081178780655
IZIIXX,3,XXZ,0.15661868962943845
IXIZYY,4,XYYZ,0.1566157367738723
ZZIZXI,4,XZZZ,0.1565839860936431
IYYYIY,4,YYYY,0.15654917555715103
YYXZZZ,6,XYYZZZ,0.15630170119467765
ZYYXZI,5,XYYZZ,0.1562320941307663
IXZIXX,4,XXXZ,0.15600421831801478
XIXZYY,5,XXYYZ,0.15598696923546332
YXYIIX,4,XXYY,0.1557883008985914
YYZZZZ,6,YYZZZZ,0.15575532408161416
XYYYXY,6,XXYYYY,0.15567563412146462
XYZXYX,6,XXXYYZ,0.15556613768218006
YXZXYI,5,XXYYZ,0.15498322655419164
IYZIYX,4,XYYZ,0.15473530755833065
ZXZZIX,5,XXZZZ,0.15384689645035232
IZXYXY,5,XXYYZ,0.15382167445958728
YIIYZI,3,YYZ,0.15363892584508587
YIYXZZ,5,XYYZZ,0.15342009566926132
IYYYZY,5,YYYYZ,0.15333678280093074
YYIZIZ,4,YYZZ,0.1532375957947033
XIIYYI,3,XYY,0.15318941512574594
IYZYIX,4,XYYZ,0.15299691984848038
ZYZIZY,5,YYZZZ,0.15246798275332765
IZZXXZ,5,XXZZZ,0.15215521808452007
YYXIYY,5,XYYYY,0.15209481646185127
ZIIZIX,3,XZZ,0.1520428828778456
XZZXII,4,XXZZ,0.15188055220403268
ZYZYII,4,YYZZ,0.15183707197561996
IZXIIX,3,XXZ,0.15178379695383268
IXXXZI,4,XXXZ,0.15177639200658846
YYIZZI,4,YYZZ,0.15175113665687098
XYYIYY,5,XYYYY,0.15168765484846425
ZXXIXX,5,XXXXZ,0.15150247174077508
YXYXIZ,5,XXYYZ,0.1514014787962601
ZXYIYI,4,XYYZ,0.151304788624319
IYIXZY,4,XYYZ,0.15113128825630925
YZYZXZ,6,XYYZZZ,0.1510638084188923
XYXZYI,5,XXYYZ,0.15088103128697433
XXIXXI,4,XXXX,0.150599881124579
YYYYZX,6,XYYYYZ,0.1504625488666178
XXZIYY,5,XXYYZ,0.15031077375722196
ZIIIZI,2,ZZ,0.15012776707124595
XYZIZY,5,XYYZZ,0.15010263398939946
YZIZXY,5,XYYZZ,0.15007780104597215
YZZZZY,6,YYZZZZ,0.1499479699504236
ZXIZXI,4,XXZZ,0.1499458412974726
YIXIYI,3,XYY,0.1498573726338659
XIXYIY,4,XXYY,0.14979062535100393
IZZZII,3,ZZZ,0.14964372677912618
IZYIIY,3,YYZ,0.14930718221730144
XYIXIY,4,XXYY,0.14910285568295434
IIIYYZ,3,YYZ,0.1489625558622891
XZYZYX,6,XXYYZZ,0.1485178468492252
XZZZZI,5,XZZZZ,0.14850555949615596
YXZZYZ,6,XYYZZZ,0.14838633224443115
XZYYIZ,5,XYYZZ,0.14821575326811415
YIXXYZ,5,XXYYZ,0.14810498878642037
IIXYXY,4,XXYY,0.1480421477656493
YIYXII,3,XYY,0.14803107621879263
ZZZXII,4,XZZZ,0.14761535599230094
ZIXYYZ,5,XYYZZ,0.14759810524885342
IIYYXZ,4,XYYZ,0.1475502302367588
XYYXXI,5,XXXYY,0.1470652635699644
IIXZYY,4,XYYZ,0.14698248605599448
YXZIYZ,5,XYYZZ,0.14684353097829314
ZYYIII,3,YYZ,0.14683884717088522
IYXIYI,3,XYY,0.14679869876625745
ZIIXIX,3,XXZ,0.14646850774437056
ZXXXZZ,6,XXXZZZ,0.1464565483563213
XIYYXZ,5,XXYYZ,0.14643219254362022
XZZYIY,5,XYYZZ,0.14640124611306787
XYZIXY,5,XXYYZ,0.1461983045688458
YYZZIX,5,XYYZZ,0.14618383943800944
XZIZIX,4,XXZZ,0.14613089178270522
IZYYZI,4,YYZZ,0.1460228781119517
ZIZZZI,4,ZZZZ,0.14599741418752182
XYIZXY,5,XXYYZ,0.14591505967636878
XYZYYY,6,XYYYYZ,0.1457861648078949
IIIXXX,3,XXX,0.14509800561408678
ZYXZYZ,6,XYYZZZ,0.14474410605739463
YZIYXZ,5,XYYZZ,0.14468523252545318
IZXZZI,4,XZZZ,0.1445812169387665
ZYZYYY,6,YYYYZZ,0.14452737211560754
XXZIXX,5,XXXXZ,0.1444618061320618
YXXYXI,5,XXXYY,0.14444005234316806
YXYIYY,5,XYYYY,0.14393926264574888
ZYXYXI,5,XXYYZ,0.14370444049478442
XZXIYY,5,XXYYZ,0.14349661217107723
YZXYIZ,5,XYYZZ,0.14327437348197503
YYIZXZ,5,XYYZZ,0.14320720793196565
YZYIZI,4,YYZZ,0.14315536881328222
IZZIXI,3,XZZ,0.14281635112519767
XZZYXY,6,XXYYZZ,0.1427313435028413
XYZZZY,6,XYYZZZ,0.14204486130024302
YYYIYI,4,YYYY,0.14179983660147155
ZZZZZZ,6,ZZZZZZ,0.1417058622658685
YIZYIX,4,XYYZ,0.14145268763043217
IIIXXI,2,XX,0.14138952555764542
XIXXXI,4,XXXX,0.14126342041905954
YYZZXX,6,XXYYZZ,0.1410814986144386
IXXYYX,5,XXXYY,0.14099526178429786
IZXIXI,3,XXZ,0.1408610799040481
XYYZZZ,6,XYYZZZ,0.14072699911550315
XXYXYZ,6,XXXYYZ,0.14053261267541262
YIZYXI,4,XYYZ,0.1403789090535857
ZYXXZY,6,XXYYZZ,0.14021372054383807
ZIZYYX,5,XYYZZ,0.14018842879707985
YZIIYZ,4,YYZZ,0.13990294215686472
ZXZIIZ,4,XZZZ,0.13980648536722257
XXIIIX,3,XXX,0.13968106707130262
YIYZZI,4,YYZZ,0.13943809372203866
YXIIXY,4,XXYY,0.13910441927688513
IXIYYX,4,XXYY,0.13908297182490395
XXYIYI,4,XXYY,0.13879471404468388
IYZXIY,4,XYYZ,0.13878084694296638
IZXXXZ,5,XXXZZ,0.13847773114427223
ZXXIYY,5,XXYYZ,0.13844760879436313
XIYIYX,4,XXYY,0.13843742442485657
ZIXIZX,4,XXZZ,0.13795947046823764
XXYYZX,6,XXXYYZ,0.13774392422400666
YXYIIZ,4,XYYZ,0.13765898406875188
YYIYYX,5,XYYYY,0.13762828788157433
IYIYZX,4,XYYZ,0.13759855546367375
ZYIYXZ,5,XYYZZ,0.13746169868669422
IZZYZY,5,YYZZZ,0.13716692224459695
ZIZXIZ,4,XZZZ,0.136876204499411
IXYYYY,5,XYYYY,0.13680416547958707
IIZXII,2,XZ,0.13680311067320194
XIIIZI,2,XZ,0.13675309452121026
XZIIXZ,4,XXZZ,0.1367223390139748
ZXIZZX,5,XXZZZ,0.1366652240517892
YXIIYI,3,XYY,0.13614035783613043
ZXZZIZ,5,XZZZZ,0.13582167151522806
XXYYII,4,XXYY,0.13576523858983436
IIXXZX,4,XXXZ,0.13538894397213158
XYIIZY,4,XYYZ,0.13535894529049827
ZYIIZY,4,YYZZ,0.1353579450590458
XXXIYY,5,XXXYY,0.13488594516054975
YYZZZX,6,XYYZZZ,0.13481213468838227
XXIIZZ,4,XXZZ,0.13480472251920636
IZIYZY,4,YYZZ,0.1346607154486421
YIZIIY,3,YYZ,0.13409631133909086
YYIZZZ,5,YYZZZ,0.1340565192227208
XIYIYI,3,XYY,0.1339768474607244
ZIIZXX,4,XXZZ,0.13386438275463264
ZIYYIZ,4,YYZZ,0.13376380856931736
XZZIXI,4,XXZZ,0.13366336952648586
ZZXIZX,5,XXZZZ,0.1335849023162063
XIXXZX,5,XXXXZ,0.1334671802518099
ZIIXZI,3,XZZ,0.1334196327885401
XIIIXZ,3,XXZ,0.13339094456411338
IIXYIY,3,XYY,0.13335538121039028
IYZIYI,3,YYZ,0.13333330607459612
IIIXYY,3,XYY,0.13314685117617
IXIZXI,3,XXZ,0.1330730037967311
ZXZIIX,4,XXZZ,0.1329885396009477
IXZZIX,4,XXZZ,0.13297280459692634
XZZZII,4,XZZZ,0.13295362755579648
XIIZXX,4,XXXZ,0.1326840011364519
YZXZYX,6,XXYYZZ,0.1326762251138639
YXYYIY,5,XYYYY,0.13265071881092436
IXZZZX,5,XXZZZ,0.1326343616250011
ZIZXZZ,5,XZZZZ,0.13261789381906142
IIIIYY,2,YY,0.13253649232864595
YYYXIY,5,XYYYY,0.1324882568715239
IIXZXZ,4,XXZZ,0.1324382558670395
XZIZXZ,5,XXZZZ,0.13243341984537554
IZZZYY,5,YYZZZ,0.13233559425262426
YIXIYX,4,XXYY,0.13218878957718802
YXZIYX,5,XXYYZ,0.1319231263109848
YXXIYI,4,XXYY,0.13175852796917903
IIYYXX,4,XXYY,0.13175494039784583
XZZYZY,6,XYYZZZ,0.13161562660296033
XYYIIX,4,XXYY,0.13153888867091004
IIXXYY,4,XXYY,0.13146514556561886
YZZYXX,6,XXYYZZ,0.13119097553066406
XYZYZI,5,XYYZZ,0.1311083800979984
YIIZZY,4,YYZZ,0.13094636177367672
IZYYIX,4,XYYZ,0.13086659540494844
YXYZIX,5,XXYYZ,0.13060528433927907
IYIIYZ,3,YYZ,0.1305771028468452
XZXIII,3,XXZ,0.12946632340649106
YZZYXI,5,XYYZZ,0.12938213576928703
IXIIXI,2,XX,0.12924888009773
IIYXIY,3,XYY,0.12914022017538462
ZIYZXY,5,XYYZZ,0.12911987522453805
YXIYXX,5,XXXYY,0.1288093237632199
IXYIYZ,4,XYYZ,0.12826563610177338
XZYYZI,5,XYYZZ,0.1281233353619139
ZYZZYX,6,XYYZZZ,0.12770840916350962
XYZYZZ,6,XYYZZZ,0.1276106221808141
XXZXIZ,5,XXXZZ,0.12758706960772445
ZIIZIZ,3,ZZZ,0.1275464075298526
ZYYXIZ,5,XYYZZ,0.12753458650231916
XYZYXX,6,XXXYYZ,0.12740315700605298
XXZZIX,5,XXXZZ,0.12737838866186932
IXXIII,2,XX,0.12730076323997688
YIYIZZ,4,YYZZ,0.12716893971070337
YXYZZX,6,XXYYZZ,0.1270950868466548
YXYXIX,5,XXXYY,0.12662981716453459
YZZIXY,5,XYYZZ,0.12602996427193336
XYXYIZ,5,XXYYZ,0.1259156458136399
IYYZYY,5,YYYYZ,0.12576904251440904
XIZZXI,4,XXZZ,0.12562218947642642
ZYZXYX,6,XXYYZZ,0.12551562069652486
ZZXZXX,6,XXXZZZ,0.12541828425603757
ZXYZYX,6,XXYYZZ,0.12528857642466892
ZXZIZZ,5,XZZZZ,0.1252680087072702
YXIXZY,5,XXYYZ,0.1249629416481787
YIZZIY,4,YYZZ,0.12481306066042072
ZIYXZY,5,XYYZZ,0.12456922255845712
XYXYZX,6,XXXYYZ,0.12454386186345982
ZYIYIX,4,XYYZ,0.1245256430180095
IIZXYY,4,XYYZ,0.12452252083776694
XIZXZX,5,XXXZZ,0.12412321642186527
XXXZZI,5,XXXZZ,0.1234308662659813
YXXZYZ,6,XXYYZZ,0.12338382873812515
YYYYII,4,YYYY,0.12335493374184792
IZYYZX,5,XYYZZ,0.123025830420874
YYXZXI,5,XXYYZ,0.12302382645789058
YXIYXZ,5,XXYYZ,0.12298911069720592
IXZXYY,5,XXYYZ,0.12297248818138624
YZYYZY,6,YYYYZZ,0.12289316249926008
IZZXIX,4,XXZZ,0.12260661055181347
ZZIXYY,5,XYYZZ,0.12230021060739225
ZIZXIX,4,XXZZ,0.12211182023450566
XYIZZY,5,XYYZZ,0.12175212351471168
YYZZII,4,YYZZ,0.12155740403558907
YYIIIX,3,XYY,0.12139588345074188
XIIYYZ,4,XYYZ,0.12129720788584215
IXXYZY,5,XXYYZ,0.12129698228564335
ZYIZYX,5,XYYZZ,0.12122665405672656
IZIYXY,4,XYYZ,0.12054713095803196
ZXZXYY,6,XXYYZZ,0.1203608132114696
ZXXXXX,6,XXXXXZ,0.12029399978989572
YYZXXI,5,XXYYZ,0.120234096392312
ZYIXXY,5,XXYYZ,0.12018769928244497
XIIYIY,3,XYY,0.12006596826398763
XYXZYZ,6,XXYYZZ,0.1200442019806186
XIIZIX,3,XXZ,0.11992727969052794
YXZXZY,6,XXYYZZ,0.11981580057770097
XIXYYI,4,XXYY,0.11981475980272642
XXIYIY,4,XXYY,0.11971485601974946
YXXYII,4,XXYY,0.11964654489452939
YZXYYY,6,XYYYYZ,0.11954285974714692
ZXXZZZ,6,XXZZZZ,0.11950736879068129
XIZYXY,5,XXYYZ,0.1194656060479635
YYYYYY,6,YYYYYY,0.11934474276590902
ZIZIIZ,3,ZZZ,0.11932025287575321
XZXIXI,4,XXXZ,0.11922261283867103
XIYYIZ,4,XYYZ,0.11918146774183681
ZXZIYY,5,XYYZZ,0.11909036741568955
IZZYYI,4,YYZZ,0.11897071998576544
ZXIXII,3,XXZ,0.11891089243227386
ZXZIXZ,5,XXZZZ,0.11887448311193174
YIZIXY,4,XYYZ,0.11871083712837413
XIZZXX,5,XXXZZ,0.11859140930025641
YIZYZX,5,XYYZZ,0.11841872022299099
YYXZXX,6,XXXYYZ,0.11815332506463724
YYZZXI,5,XYYZZ,0.11796683750538146
YXXYIZ,5,XXYYZ,0.11795073087378974
ZZYIYX,5,XYYZZ,0.11783314167426782
XIXXYY,5,XXXYY,0.11763132131729966
YXZIXY,5,XXYYZ,0.11761168991093077
ZZZXXI,5,XXZZZ,0.11736114919777921
ZIZIYY,4,YYZZ,0.11712187164152703
IIYYYY,4,YYYY,0.11703116886321879
IIXZIX,3,XXZ,0.11700310677257064
IIZIZX,3,XZZ,0.11696286150218911
IZZXIZ,4,XZZZ,0.11679407586507053
IXXXIZ,4,XXXZ,0.11641361956562578
ZIXZXZ,5,XXZZZ,0.11636820053815387
ZZXXYY,6,XXYYZZ,0.11611304228435095
XYXYXX,6,XXXXYY,0.11566190628596161
IXZXZZ,5,XXZZZ,0.1156290357001761
IZIXII,2,XZ,0.11540005705364385
IXZIZX,4,XXZZ,0.11535713001350141
IXZXZI,4,XXZZ,0.11532510168989146
YYIZII,3,YYZ,0.1153244216194734
YIZIZY,4,YYZZ,0.11529987151427402
YYIIXI,3,XYY,0.11496351171789883
ZXXXIZ,5,XXXZZ,0.11490633860576133
YZXYIX,5,XXYYZ,0.1148727812916318
IXYXYX,5,XXXYY,0.11467462014440635
ZZXIIX,4,XXZZ,0.11443597716446689
YZIXYZ,5,XYYZZ,0.11430797560948186
ZIXIXI,3,XXZ,0.11428285875333048
XZXZII,4,XXZZ,0.11421739959801339
ZYZXYZ,6,XYYZZZ,0.11417190242834319
XXZZZZ,6,XXZZZZ,0.11414411546239826
ZYXYYY,6,XYYYYZ,0.11406066703424475
IXIZII,2,XZ,0.11402284864113435
XZXIZZ,5,XXZZZ,0.11398684970246484
XZZXIX,5,XXXZZ,0.11382604565948785
IYZZZY,5,YYZZZ,0.11379563423099344
YXYZIZ,5,XYYZZ,0.11359506361945633
XYYZZX,6,XXYYZZ,0.11357348608825575
YZXXZY,6,XXYYZZ,0.11347552761704223
YXXYIX,5,XXXYY,0.11330032322875533
IYIYII,2,YY,0.11322517698068658
YXYIXI,4,XXYY,0.11304722078008729
XIYZZY,5,XYYZZ,0.11293105121381165
ZIZXZI,4,XZZZ,0.11285613223642996
XYIXYI,4,XXYY,0.11259526260229413
XXZYZY,6,XXYYZZ,0.11258503195521133
XZYZYZ,6,XYYZZZ,0.1125680735718509
ZIZZII,3,ZZZ,0.11255820850166894
YIIZYZ,4,YYZZ,0.11251612182473641
XYXYZZ,6,XXYYZZ,0.1123904576340859
YYIIIZ,3,YYZ,0.11232476485671908
IXXIXX,4,XXXX,0.11231210320582044
ZYXYZZ,6,XYYZZZ,0.1122627482528833
YXIZXY,5,XXYYZ,0.11225724187256554
XZYXIY,5,XXYYZ,0.11196587508484585
XZXZYY,6,XXYYZZ,0.11193638806554736
XZZZXZ,6,XXZZZZ,0.11187159540625514
XZXIXZ,5,XXXZZ,0.11170872004782585
XXXIII,3,XXX,0.11168309693287708
ZYYZIZ,5,YYZZZ,0.11159781603470535
IYYIYY,4,YYYY,0.11146564310772947
YXIZYZ,5,XYYZZ,0.11136438689919485
XIIIZX,3,XXZ,0.11127707514884494
IZZXZZ,5,XZZZZ,0.1111877678972534
YZZIIY,4,YYZZ,0.11096710125462399
XZIIIX,3,XXZ,0.11080283134437383
XZYXYI,5,XXYYZ,0.11078307273640943
XYZYXZ,6,XXYYZZ,0.11078093847662153
IZXYYX,5,XXYYZ,0.11039666890143211
XIXYYZ,5,XXYYZ,0.1102889553156803
IXYYII,3,XYY,0.11021706336140666
IXYYXX,5,XXXYY,0.11007600465818179
YIIYII,2,YY,0.10987675468915165
XYZZYI,5,XYYZZ,0.10983474780123884
YYXIII,3,XYY,0.10969103402053205
XYYIIZ,4,XYYZ,0.10967669996431302
ZZIXZZ,5,XZZZZ,0.10960811205829707
ZIXYXY,5,XXYYZ,0.10953556654589755
XYYYIY,5,XYYYY,0.10952992710355815
XYIYXZ,5,XXYYZ,0.10936093333001082
XIIZXI,3,XXZ,0.10905465559096794
IXXIXI,3,XXX,0.10889965969466821
ZYIXYX,5,XXYYZ,0.10880923989013079
YYYZIY,5,YYYYZ,0.10877924530165564
IZXZXZ,5,XXZZZ,0.10870908498098593
ZXXXII,4,XXXZ,0.10854309643005994
XYXIIY,4,XXYY,0.10841997541630263
ZIYZIY,4,YYZZ,0.10807712780582134
XXYIIY,4,XXYY,0.10805820394213533
YXXYXX,6,XXXXYY,0.10803093426021763
IYXZZY,5,XYYZZ,0.10794460244819522
YIYXIX,4,XXYY,0.10786592580056507
ZYXYZI,5,XYYZZ,0.10785395176305997
ZXZXXZ,6,XXXZZZ,0.10770806306270127
IIXXXZ,4,XXXZ,0.107693342958804
ZYYYZY,6,YYYYZZ,0.10753608134074079
XIIIIZ,2,XZ,0.10741694521438673
ZXXZYY,6,XXYYZZ,0.10722772885273614
IYYIZZ,4,YYZZ,0.10722617959867482
IIIZXX,3,XXZ,0.1072124235621197
ZXIIZX,4,XXZZ,0.1071811132339319
YIYZZZ,5,YYZZZ,0.10717755702930415
IZZXZI,4,XZZZ,0.10713651067539416
YIYZZX,5,XYYZZ,0.10706194137045705
ZXYXXY,6,XXXYYZ,0.10705439601088736
YZYZYY,6,YYYYZZ,0.10701410442502761
YIXXIY,4,XXYY,0.10698335331936913
YYZXII,4,XYYZ,0.1068379779488122
YZXIXY,5,XXYYZ,0.10667968762196403
YZXYXI,5,XXYYZ,0.10636491699651839
YYXZZX,6,XXYYZZ,0.10630528331346745
YXIYIX,4,XXYY,0.10607272100131815
ZYZYIX,5,XYYZZ,0.1060370229351584
ZYYXXI,5,XXYYZ,0.10557460462899285
YXIZYI,4,XYYZ,0.10528484901089465
IIZZIX,3,XZZ,0.10519281893593704
XXXXXX,6,XXXXXX,0.10516404721058095
ZZXYIY,5,XYYZZ,0.10510553844101442
IZIYYZ,4,YYZZ,0.10484987864096941
XXXYIY,5,XXXYY,0.10482868635683973
XIYZYI,4,XYYZ,0.10474264563196106
ZXZXIZ,5,XXZZZ,0.10471829928594284
YZXYZX,6,XXYYZZ,0.10459240097073615
YYZIZZ,5,YYZZZ,0.10452352681930421
XIYZIY,4,XYYZ,0.10450046813125646
YIIZIY,3,YYZ,0.10445304100742286
XIZXXX,5,XXXXZ,0.10428913509880927
IYIIYX,3,XYY,0.1042827663072078
XIZXXI,4,XXXZ,0.10427834289442034
XZYYXZ,6,XXYYZZ,0.10414003999394623
ZZYYXX,6,XXYYZZ,0.10406562570958434
XIXZZZ,5,XXZZZ,0.10405917606242752
ZIIIZX,3,XZZ,0.10404533470631769
XXIIII,2,XX,0.10399835355000955
XXZYXY,6,XXXYYZ,0.10393273915610253
XXXXIZ,5,XXXXZ,0.1038747899358064
ZXIIZZ,4,XZZZ,0.1038606665074221
IZZZZI,4,ZZZZ,0.10367045861178603
ZZYXYI,5,XYYZZ,0.10362500917391033
IZXXZZ,5,XXZZZ,0.10356062993040678
XZIYIY,4,XYYZ,0.10336292062360844
ZXXIII,3,XXZ,0.10329339400510061
YIXZIY,4,XYYZ,0.10314253239297028
ZZXYXY,6,XXYYZZ,0.10305450595134745
YZIYXX,5,XXYYZ,0.10302550213479787
YXXZYI,5,XXYYZ,0.10295488299208448
XZYYIX,5,XXYYZ,0.10284972224362848
YZYXIX,5,XXYYZ,0.1028101120407152
IZIIII,1,Z,0.10272872229783954
IIYZIY,3,YYZ,0.10272419577098287
IYYXIZ,4,XYYZ,0.1026855336488724
YYIIII,2,YY,0.10255776472845453
IYYXXI,4,XXYY,0.10226841833971882
YZYXZX,6,XXYYZZ,0.10221211974014058
IXZZXX,5,XXXZZ,0.10219459300712531
YYIZXX,5,XXYYZ,0.10209144292953706
XZXYYZ,6,XXYYZZ,0.1020735362662072
IZIXZZ,4,XZZZ,0.10204710316840195
YXIYZI,4,XYYZ,0.10184990853029421
XIIZXZ,4,XXZZ,0.10175259124073965
YIYXIZ,4,XYYZ,0.10175044703189069
YXIXYZ,5,XXYYZ,0.10173450847797791
XXYYXI,5,XXXYY,0.10157386571684758
ZIZIXI,3,XZZ,0.10145207085313213
IYIIZY,3,YYZ,0.1013791238363921
ZZIXXX,5,XXXZZ,0.10131130212309052
XZIIZI,3,XZZ,0.10113650837090102
ZXXZXX,6,XXXXZZ,0.10105877397703056
XIYXYI,4,XXYY,0.10083588729875223
XIZXIX,4,XXXZ,0.10062509081315284
ZZZIII,3,ZZZ,0.1004203135945605
XXZZXI,5,XXXZZ,0.10028499347048143
ZXZZZZ,6,XZZZZZ,0.10002331570295558
IXIIZX,3,XXZ,0.09993220074208632
XZZZXX,6,XXXZZZ,0.09974108725640343
XZIXIX,4,XXXZ,0.09973693436338894
XYZIYI,4,XYYZ,0.09967961205731697
IYXXXY,5,XXXYY,0.0996256314832808
ZXIXXZ,5,XXXZZ,0.0991292029922389
YXYZZZ,6,XYYZZZ,0.09911568414120459
IZXZZX,5,XXZZZ,0.09910479225071037
YYXZYY,6,XYYYYZ,0.09889259474059801
YZZZXY,6,XYYZZZ,0.09887372820498305
YYXXZI,5,XXYYZ,0.09886030125690767
XXYIZY,5,XXYYZ,0.0985207849780232
XYIYZI,4,XYYZ,0.09849663150478338
YYYZYZ,6,YYYYZZ,0.09846874770708972
IXZIII,2,XZ,0.09842500779827972
YZXIIY,4,XYYZ,0.09829597696041528
YZXIZY,5,XYYZZ,0.09813264237457757
ZZZIZI,4,ZZZZ,0.09809524105823123
YZZIZY,5,YYZZZ,0.09799129485377005
XZYIYX,5,XXYYZ,0.09794608901581686
YZYYYZ,6,YYYYZZ,0.09793700611212428
IZYYII,3,YYZ,0.09778163287284027
XYIIXY,4,XXYY,0.09776981652875645
ZIYYXI,4,XYYZ,0.09766381663627438
YIIZYI,3,YYZ,0.09746775992064517
XXXZXX,6,XXXXXZ,0.09719514468599674
ZXIIYY,4,XYYZ,0.09700596185499286
IXXIYY,4,XXYY,0.09685456139142416
IXXYYI,4,XXYY,0.09666071504456805
IXXZXX,5,XXXXZ,0.09647083265823662
ZIYXYI,4,XYYZ,0.09642610207752751
XYXYII,4,XXYY,0.09640236751832912
ZZZXIZ,5,XZZZZ,0.0958770564454017
XYXYIX,5,XXXYY,0.09561743829273248
IXXZZZ,5,XXZZZ,0.09558612882124526
ZYYXZX,6,XXYYZZ,0.09543611181632566
