train_f1,test_f1,train_bal,test_bal,dataset,n_qubits,seed,arm,k,n_live,n_train,k_over_n,gap_f1,gap_bal
0.8002803083391731,0.7804878048780488,0.767701995479033,0.7430044593088072,20News,4,4,random_live,64,136,1257,0.05091487669053302,0.019792503461124267,0.024697536170225742
0.8400281888653982,0.8038897893030794,0.815127299567894,0.7688823857302118,20News,4,4,random_live,96,136,1257,0.07637231503579953,0.03613839956231879,0.046244913837682144
0.8366477272727273,0.8032520325203252,0.8136907904516354,0.7692934782608696,20News,4,4,random_live,128,136,1257,0.10182975338106603,0.033395694752402116,0.044397312190765814
0.8417317246273953,0.7915309446254072,0.8192394831130088,0.7563545150501672,20News,4,4,random_live,136,136,1257,0.10819411296738266,0.05020078000198813,0.0628849680628416
0.6882430647291942,0.6884272997032641,0.6099444290933653,0.5879619260918253,20News,6,0,spectral,1,2080,1257,0.0007955449482895784,-0.00018423497406994116,0.021982503001540032
0.6949706074461136,0.6896551724137931,0.612561788093703,0.5953107502799552,20News,6,0,spectral,2,2080,1257,0.0015910898965791568,0.005315435032320459,0.017251037813747816
0.6932972241029113,0.702865761689291,0.6282736176353197,0.6151385778275476,20News,6,0,spectral,3,2080,1257,0.002386634844868735,-0.009568537586379766,0.013135039807772197
0.6976109215017064,0.7192716236722306,0.6373038899634644,0.6387388017917133,20News,6,0,spectral,4,2080,1257,0.0031821797931583136,-0.021660702170524182,-0.0014349118282488416
0.7006802721088435,0.7226386806596702,0.6393033680267723,0.636807110862262,20News,6,0,spectral,6,2080,1257,0.00477326968973747,-0.021958408550826647,0.002496257164510296
0.7251217814892137,0.6941896024464832,0.678206840440883,0.6116531354983203,20News,6,0,spectral,8,2080,1257,0.006364359586316627,0.03093217904273049,0.06655370494256263
0.7359550561797753,0.7116564417177914,0.6945557397685057,0.6347704367301232,20News,6,0,spectral,12,2080,1257,0.00954653937947494,0.024298614461983892,0.059785303038382476
0.75564681724846,0.7177914110429447,0.7067790365662706,0.6423152295632699,20News,6,0,spectral,16,2080,1257,0.012728719172633254,0.037855406205515196,0.0644638070030007
0.7707182320441989,0.73125,0.7279520125264807,0.667847144456887,20News,6,0,spectral,24,2080,1257,0.01909307875894988,0.039468232044198914,0.0601048680695937
0.7954055994256999,0.7532467532467533,0.7702787755979246,0.7113661814109742,20News,6,0,spectral,32,2080,1257,0.02545743834526651,0.04215884617894661,0.058912594186950384
0.8101449275362319,0.7779578606158833,0.7898437260139388,0.739417693169093,20News,6,0,spectral,48,2080,1257,0.03818615751789976,0.03218706692034856,0.050426032844845814
0.8276856524873828,0.7692307692307693,0.8077584354180098,0.7333216685330347,20News,6,0,spectral,64,2080,1257,0.05091487669053302,0.05845488325661352,0.07443676688497514
0.846643109540636,0.7947882736156352,0.8231363789874429,0.7608902575587906,20News,6,0,spectral,96,2080,1257,0.07637231503579953,0.05185483592500084,0.06224612142865227
0.8478260869565217,0.7900826446280992,0.8316523901630284,0.7611772116461366,20News,6,0,spectral,128,2080,1257,0.10182975338106603,0.057743442328422545,0.07047517851689178
0.8636698599852616,0.7909238249594813,0.8536504866292101,0.7545072788353864,20News,6,0,spectral,192,2080,1257,0.15274463007159905,0.07274603502578025,0.09914320779382368
0.9195906432748538,0.7799352750809061,0.9130438119799822,0.7410624300111982,20News,6,0,spectral,288,2080,1257,0.22911694510739858,0.13965536819394775,0.171981381968784
0.9878831076265147,0.771004942339374,0.9849290780141844,0.7380599104143337,20News,6,0,spectral,432,2080,1257,0.3436754176610978,0.21687816528714066,0.24686916759985067
0.9878831076265147,0.7948303715670436,0.9849290780141844,0.7577967525195969,20News,6,0,spectral,648,2080,1257,0.5155131264916468,0.19305273605947104,0.2271323254945875
0.9878831076265147,0.7857142857142857,0.9849290780141844,0.7490901455767077,20News,6,0,spectral,972,2080,1257,0.7732696897374701,0.20216882191222896,0.23583893243747667
0.9878831076265147,0.816,0.9849290780141844,0.7789823628219485,20News,6,0,spectral,1458,2080,1257,1.1599045346062054,0.1718831076265147,0.20594671519223584
0.9878831076265147,0.8070739549839229,0.9849290780141844,0.7702757558790594,20News,6,0,spectral,2080,2080,1257,1.654733492442323,0.18080915264259179,0.214653322135125
0.6867107636800962,0.6934812760055479,0.5582535077215929,0.5558650615901455,20News,6,0,random_live,1,2080,1257,0.0007955449482895784,-0.006770512325451672,0.002388446131447397
0.6704834605597965,0.6804733727810651,0.5681741426422278,0.5761618141097424,20News,6,0,random_live,2,2080,1257,0.0015910898965791568,-0.00998991222126866,-0.007987671467514668
0.6675159235668789,0.6765140324963073,0.5651231156550305,0.5702617581187011,20News,6,0,random_live,3,2080,1257,0.002386634844868735,-0.008998108929428317,-0.005138642463670573
0.6726228462029356,0.6805349182763745,0.5726067667557029,0.5787723964165733,20News,6,0,random_live,4,2080,1257,0.0031821797931583136,-0.007912072073438914,-0.00616562966087042
0.6820809248554913,0.6765578635014837,0.5879041171594364,0.5728723404255319,20News,6,0,random_live,6,2080,1257,0.00477326968973747,0.005523061354007597,0.015031776733904434
0.6826115061409179,0.6745562130177515,0.5919452887537994,0.5686170212765957,20News,6,0,random_live,8,2080,1257,0.006364359586316627,0.00805529312316644,0.023328267477203624
0.6805736636245111,0.7027027027027027,0.5938219581836603,0.6125279955207167,20News,6,0,random_live,12,2080,1257,0.00954653937947494,-0.022129039078191637,-0.018706037337056336
0.6934023285899095,0.7081481481481482,0.6056960179300606,0.6122410414333707,20News,6,0,random_live,16,2080,1257,0.012728719172633254,-0.014745819558238726,-0.006545023503310099
0.6902423051735429,0.7015384615384616,0.6080677596635043,0.6239361702127659,20News,6,0,random_live,24,2080,1257,0.01909307875894988,-0.011296156364918652,-0.01586841054926158
0.678596008258775,0.6894409937888198,0.6189977280402812,0.6140677491601344,20News,6,0,random_live,32,2080,1257,0.02545743834526651,-0.01084498553004487,0.00492997888014679
0.6977381768334475,0.6656101426307448,0.6394069878112432,0.5964585666293393,20News,6,0,random_live,48,2080,1257,0.03818615751789976,0.032128034202702715,0.042948421181903895
0.7168758716875872,0.6871961102106969,0.6696102360995978,0.6337905935050392,20News,6,0,random_live,64,2080,1257,0.05091487669053302,0.02967976147689022,0.03581964259455861
0.7452093683463449,0.6788685524126455,0.7094616376531271,0.6376539753639417,20News,6,0,random_live,96,2080,1257,0.07637231503579953,0.06634081593369934,0.07180766228918534
0.7778566359119943,0.693069306930693,0.7464462251696294,0.6496500559910414,20News,6,0,random_live,128,2080,1257,0.10182975338106603,0.08478732898130126,0.09679616917858802
0.8103821196827685,0.728171334431631,0.7884621288876608,0.6890187569988802,20News,6,0,random_live,192,2080,1257,0.15274463007159905,0.08221078525113756,0.09944337188878061
0.869753979739508,0.7244897959183674,0.8556077492247705,0.699265117581187,20News,6,0,random_live,288,2080,1257,0.22911694510739858,0.1452641838211406,0.15634263164358342
0.9878831076265147,0.722495894909688,0.9849290780141844,0.6809910414333706,20News,6,0,random_live,432,2080,1257,0.3436754176610978,0.26538721271682664,0.30393803658081375
0.9878831076265147,0.7431340872374798,0.9849290780141844,0.6974384098544233,20News,6,0,random_live,648,2080,1257,0.5155131264916468,0.2447490203890349,0.2874906681597611
0.9878831076265147,0.78,0.9849290780141844,0.7529535274356103,20News,6,0,random_live,972,2080,1257,0.7732696897374701,0.20788310762651463,0.2319755505785741
0.9878831076265147,0.8109854604200323,0.9849290780141844,0.7766587346024636,20News,6,0,random_live,1458,2080,1257,1.1599045346062054,0.17689764720648238,0.2082703434117208
0.9878831076265147,0.8070739549839229,0.9849290780141844,0.7702757558790594,20News,6,0,random_live,2080,2080,1257,1.654733492442323,0.18080915264259179,0.214653322135125
0.685489166119501,0.6956521739130435,0.6032975754627614,0.6035152429653227,20News,6,1,spectral,1,2080,1257,0.0007955449482895784,-0.010163007793542511,-0.00021766750256124734
0.6886348352387357,0.672782874617737,0.6192350034563097,0.5857573979377986,20News,6,1,spectral,2,2080,1257,0.0015910898965791568,0.015851960620998695,0.03347760551851109
0.6947791164658634,0.6928895612708018,0.6242709746793313,0.6048774694721547,20News,6,1,spectral,3,2080,1257,0.002386634844868735,0.0018895551950616207,0.019393505207176642
0.7079407806191117,0.7064220183486238,0.6426521416318902,0.6271760695224523,20News,6,1,spectral,4,2080,1257,0.0031821797931583136,0.0015187622704878612,0.01547607210943791
0.7140921409214093,0.690625,0.6531580429606493,0.6190585966971247,20News,6,1,spectral,6,2080,1257,0.00477326968973747,0.023467140921409224,0.03409944626352457
0.7292517006802721,0.6884735202492211,0.6729780588340715,0.6148391874144242,20News,6,1,spectral,8,2080,1257,0.006364359586316627,0.04077818043105097,0.05813887141964724
0.7391910739191074,0.7314814814814815,0.6953519035305564,0.6624263000530919,20News,6,1,spectral,12,2080,1257,0.00954653937947494,0.007709592437625923,0.03292560347746454
0.7517531556802244,0.7357032457496137,0.7121239663073811,0.6683013384748652,20News,6,1,spectral,16,2080,1257,0.012728719172633254,0.01604990993061073,0.04382262783251589
0.778485491861288,0.7383177570093458,0.7462172610665916,0.6750845279011932,20News,6,1,spectral,24,2080,1257,0.01909307875894988,0.04016773485194225,0.07113273316539837
0.8022440392706872,0.7711213517665131,0.7700517166338103,0.7088118590549641,20News,6,1,spectral,32,2080,1257,0.02545743834526651,0.03112268750417413,0.0612398575788462
0.809322033898305,0.7658227848101266,0.7805576179625695,0.7150082432168106,20News,6,1,spectral,48,2080,1257,0.03818615751789976,0.04349924908817848,0.06554937474575895
0.8307475317348378,0.78125,0.8045239253437109,0.7282532763293934,20News,6,1,spectral,64,2080,1257,0.05091487669053302,0.04949753173483784,0.07627064901431746
0.8431511710432931,0.8119122257053292,0.8205765636601039,0.7663606896359013,20News,6,1,spectral,96,2080,1257,0.07637231503579953,0.031238945337963897,0.05421587402420258
0.8609929078014185,0.7949921752738655,0.8406052382293454,0.7454243160924358,20News,6,1,spectral,128,2080,1257,0.10182975338106603,0.06600073252755301,0.09518092213690965
0.8937990021382751,0.7943037974683544,0.8790150797511457,0.7488962472406181,20News,6,1,spectral,192,2080,1257,0.15274463007159905,0.09949520466992068,0.13011883251052758
0.9509594882729211,0.7732463295269169,0.9430387362707698,0.7362659625003494,20News,6,1,spectral,288,2080,1257,0.22911694510739858,0.17771315874600424,0.20677277377042047
0.9921484653818701,0.7549019607843137,0.9902135231316727,0.7157836644591611,20News,6,1,spectral,432,2080,1257,0.3436754176610978,0.23724650459755636,0.2744298586725116
0.9921484653818701,0.8025889967637541,0.9902135231316727,0.7671361108782518,20News,6,1,spectral,648,2080,1257,0.5155131264916468,0.189559468618116,0.22307741225342081
0.9921484653818701,0.8250401284109149,0.9902135231316727,0.7904755916953083,20News,6,1,spectral,972,2080,1257,0.7732696897374701,0.16710833697095517,0.1997379314363643
0.9921484653818701,0.8260162601626017,0.9902135231316727,0.7960572274848409,20News,6,1,spectral,1458,2080,1257,1.1599045346062054,0.16613220521926841,0.1941562956468318
0.9921484653818701,0.8263665594855305,0.9902135231316727,0.7925852963366586,20News,6,1,spectral,2080,2080,1257,1.654733492442323,0.16578190589633957,0.19762822679501402
0.7117400419287212,0.7203907203907204,0.5134002406615633,0.5200561656467433,20News,6,1,random_live,1,2080,1257,0.0007955449482895784,-0.008650678461999184,-0.006655924985179973
0.7028508771929824,0.7128205128205128,0.5269873780690749,0.5383239723922095,20News,6,1,random_live,2,2080,1257,0.0015910898965791568,-0.009969635627530393,-0.011336594323134608
0.7021393307734504,0.7128205128205128,0.5262679536086433,0.5383239723922095,20News,6,1,random_live,3,2080,1257,0.002386634844868735,-0.010681182047062476,-0.012056018783566214
0.7035616438356165,0.7233502538071066,0.5277068025295066,0.5478036717243692,20News,6,1,random_live,4,2080,1257,0.0031821797931583136,-0.019788609971490123,-0.020096869194862532
0.6829268292682927,0.6956521739130435,0.5464015975831434,0.5667141699499818,20News,6,1,random_live,6,2080,1257,0.00477326968973747,-0.012725344644750725,-0.020312572366838366
0.6821428571428572,0.6825842696629213,0.5456821731227118,0.5499972056892167,20News,6,1,random_live,8,2080,1257,0.006364359586316627,-0.0004414125200641328,-0.004315032566504895
0.6724890829694323,0.6546003016591252,0.5594779692260426,0.5554740548243775,20News,6,1,random_live,12,2080,1257,0.00954653937947494,0.017888781310307134,0.004003914401665143
0.6886731391585761,0.6676923076923077,0.5998156634834481,0.5829002151619302,20News,6,1,random_live,16,2080,1257,0.012728719172633254,0.02098083146626839,0.016915448321517812
0.69826435246996,0.6571879936808847,0.627148672521058,0.5848771900410763,20News,6,1,random_live,24,2080,1257,0.01909307875894988,0.04107635878907534,0.04227148247998169
0.6999334664005322,0.6540284360189573,0.6275275864717479,0.5811118562606533,20News,6,1,random_live,32,2080,1257,0.02545743834526651,0.045905030381574896,0.046415730211094575
0.7221095334685599,0.6932907348242812,0.6617527330448808,0.6335331265543354,20News,6,1,random_live,48,2080,1257,0.03818615751789976,0.02881879864427872,0.028219606490545446
0.7266530334014997,0.6698717948717948,0.6708197854527765,0.6076298655936514,20News,6,1,random_live,64,2080,1257,0.05091487669053302,0.05678123852970485,0.06318991985912514
0.7412008281573499,0.6935483870967742,0.693270437031158,0.6386606868415905,20News,6,1,random_live,96,2080,1257,0.07637231503579953,0.047652441060575645,0.054609750189567485
0.7699724517906336,0.6943521594684385,0.7260016897514017,0.6540433677033559,20News,6,1,random_live,128,2080,1257,0.10182975338106603,0.07562029232219503,0.07195832204804575
0.8052486187845304,0.7371900826446282,0.7681789088302311,0.7004289267052282,20News,6,1,random_live,192,2080,1257,0.15274463007159905,0.0680585361399022,0.06774998212500294
0.8615600843288826,0.7459807073954984,0.8386940269848179,0.6984519518260821,20News,6,1,random_live,288,2080,1257,0.22911694510739858,0.11557937693338427,0.14024207515873577
0.9921484653818701,0.7227722772277227,0.9902135231316727,0.6832578869421857,20News,6,1,random_live,432,2080,1257,0.3436754176610978,0.2693761881541473,0.30695563618948696
0.9921484653818701,0.780952380952381,0.9902135231316727,0.7342889876212033,20News,6,1,random_live,648,2080,1257,0.5155131264916468,0.21119608442948912,0.25592453551046934
0.9921484653818701,0.802610114192496,0.9902135231316727,0.7701539665241568,20News,6,1,random_live,972,2080,1257,0.7732696897374701,0.18953835118937412,0.22005955660751586
0.9921484653818701,0.8252427184466019,0.9902135231316727,0.7934934473412133,20News,6,1,random_live,1458,2080,1257,1.1599045346062054,0.16690574693526816,0.19672007579045936
0.9921484653818701,0.8263665594855305,0.9902135231316727,0.7925852963366586,20News,6,1,random_live,2080,2080,1257,1.654733492442323,0.16578190589633957,0.19762822679501402
0.6813040585495675,0.6930091185410334,0.6061025360857377,0.6055945732498449,20News,6,2,spectral,1,2080,1257,0.0007955449482895784,-0.011705059991465872,0.0005079628358928279
0.679399727148704,0.6728971962616822,0.6160385595318938,0.5950738985727986,20News,6,2,spectral,2,2080,1257,0.0015910898965791568,0.006502530887021796,0.020964660959095216
0.6881287726358148,0.6718266253869969,0.6182149367127386,0.5901026682461782,20News,6,2,spectral,3,2080,1257,0.002386634844868735,0.016302147248817955,0.028112268466560453
0.6994535519125683,0.7082683307332294,0.6402531490454575,0.6390745755062899,20News,6,2,spectral,4,2080,1257,0.0031821797931583136,-0.008814778820661062,0.0011785735391676155
0.7259056732740943,0.7113884555382215,0.6716146803980536,0.6428752750042308,20News,6,2,spectral,6,2080,1257,0.00477326968973747,0.014517217735872778,0.028739405393822803
0.7270233196159122,0.7275541795665634,0.6743884443945204,0.658515259209116,20News,6,2,spectral,8,2080,1257,0.006364359586316627,-0.0005308599506512746,0.01587318518540437
0.7505270555165144,0.7365079365079366,0.7114545092492839,0.6822008800135386,20News,6,2,spectral,12,2080,1257,0.00954653937947494,0.014019119008577885,0.02925362923574526
0.7626404494382022,0.736,0.7250195299535875,0.6855643932983584,20News,6,2,spectral,16,2080,1257,0.012728719172633254,0.026640449438202207,0.03945513665522915
0.7801418439716312,0.7447154471544716,0.7485103623636093,0.7036935183618209,20News,6,2,spectral,24,2080,1257,0.01909307875894988,0.035426396817159644,0.044816844001788425
0.7965616045845272,0.778675282714055,0.7703966750573135,0.7405299825125515,20News,6,2,spectral,32,2080,1257,0.02545743834526651,0.017886321870472233,0.02986669254476193
0.815028901734104,0.7772357723577236,0.7937407136985393,0.7417005133412309,20News,6,2,spectral,48,2080,1257,0.03818615751789976,0.03779312937638046,0.052040200357308386
0.8285302593659942,0.7915993537964459,0.8078878036078079,0.7557327805043155,20News,6,2,spectral,64,2080,1257,0.05091487669053302,0.03693090556954837,0.052155023103492404
0.8486171761280932,0.797427652733119,0.8329831557341476,0.7605559316297175,20News,6,2,spectral,96,2080,1257,0.07637231503579953,0.05118952339497418,0.07242722410443014
0.8623452294246177,0.7961476725521669,0.8482994899235652,0.758362949173577,20News,6,2,spectral,128,2080,1257,0.10182975338106603,0.06619755687245077,0.08993654074998814
0.8961988304093568,0.7993527508090615,0.8863726876790246,0.7655271619563377,20News,6,2,spectral,192,2080,1257,0.15274463007159905,0.09684607960029523,0.12084552572268681
0.922623434045689,0.7719869706840391,0.9168636681592828,0.7362920968014892,20News,6,2,spectral,288,2080,1257,0.22911694510739858,0.15063646336164993,0.18057157135779356
0.9911764705882353,0.7737704918032787,0.9912536443148687,0.7412633271281097,20News,6,2,spectral,432,2080,1257,0.3436754176610978,0.2174059787849566,0.24999031718675901
0.9911764705882353,0.7783251231527094,0.9912536443148687,0.7472570090821911,20News,6,2,spectral,648,2080,1257,0.5155131264916468,0.21285134743552592,0.24399663523267767
0.9911764705882353,0.820097244732577,0.9912536443148687,0.7905243414001242,20News,6,2,spectral,972,2080,1257,0.7732696897374701,0.17107922585565838,0.20072930291474456
0.9911764705882353,0.8346709470304976,0.9912536443148687,0.8039713431488689,20News,6,2,spectral,1458,2080,1257,1.1599045346062054,0.15650552355773772,0.18728230116599986
0.9911764705882353,0.8419354838709677,0.9912536443148687,0.814350990015231,20News,6,2,spectral,2080,2080,1257,1.654733492442323,0.1492409867172676,0.1769026542996377
0.7061245496654658,0.731764705882353,0.5,0.5,20News,6,2,random_live,1,2080,1257,0.0007955449482895784,-0.0256401562168872,0.0
0.7037422037422038,0.7298578199052133,0.5021968006617208,0.5017557962430191,20News,6,2,random_live,2,2080,1257,0.0015910898965791568,-0.026115616163009503,0.0004410044187016515
0.6943062465450525,0.6843434343434344,0.5242758599561916,0.4751650025385006,20News,6,2,random_live,3,2080,1257,0.002386634844868735,0.009962812201618099,0.049110857417691056
0.6866333887964503,0.6912325285895807,0.5150891229646725,0.48993061431714335,20News,6,2,random_live,4,2080,1257,0.0031821797931583136,-0.0045991397931304245,0.02515850864752911
0.6878130217028381,0.6913265306122449,0.5187385437036961,0.4927088621876234,20News,6,2,random_live,6,2080,1257,0.00477326968973747,-0.003513508909406826,0.02602968151607271
0.6662686567164179,0.6730769230769231,0.5292974833165691,0.5166976927850172,20News,6,2,random_live,8,2080,1257,0.006364359586316627,-0.006808266360505244,0.012599790531551913
0.6698795180722892,0.6852367688022284,0.5392232950222872,0.5424282168443617,20News,6,2,random_live,12,2080,1257,0.00954653937947494,-0.01535725072993921,-0.003204921822074547
0.6615776081424937,0.6342182890855457,0.5585183785798533,0.5123258306538049,20News,6,2,random_live,16,2080,1257,0.012728719172633254,0.027359319056947995,0.04619254792604843
0.6657997399219766,0.6186830015313936,0.5754545500962457,0.5177412985840808,20News,6,2,random_live,24,2080,1257,0.01909307875894988,0.04711673839058306,0.05771325151216489
0.669328010645376,0.6263237518910741,0.5916618586388771,0.5192009364246629,20News,6,2,random_live,32,2080,1257,0.02545743834526651,0.043004258754301805,0.07246092221421419
0.6598360655737705,0.6340694006309149,0.5937220772722399,0.5556072657528064,20News,6,2,random_live,48,2080,1257,0.03818615751789976,0.02576666494285562,0.03811481151943352
0.6830639494026705,0.6538461538461539,0.634437562866027,0.5889391888080329,20News,6,2,random_live,64,2080,1257,0.05091487669053302,0.0292177955565166,0.04549837405799417
0.7401129943502824,0.6893203883495146,0.7015389092840039,0.636303379026344,20News,6,2,random_live,96,2080,1257,0.07637231503579953,0.05079260600076785,0.06523553025765982
0.7601423487544484,0.6827697262479872,0.7272163306153083,0.625923732159982,20News,6,2,random_live,128,2080,1257,0.10182975338106603,0.07737262250646126,0.10129259845532634
0.8,0.7296416938110749,0.7768198597928038,0.6868830033282564,20News,6,2,random_live,192,2080,1257,0.15274463007159905,0.07035830618892513,0.08993685646454741
0.8548387096774194,0.7228525121555915,0.8417397231597168,0.6765033564618943,20News,6,2,random_live,288,2080,1257,0.22911694510739858,0.13198619752182783,0.1652363666978225
0.9582417582417583,0.6913996627318718,0.9547849662757272,0.6607223444463248,20News,6,2,random_live,432,2080,1257,0.3436754176610978,0.26684209550988647,0.29406262182940235
0.9911764705882353,0.7888707037643208,0.9912536443148687,0.7580738421616743,20News,6,2,random_live,648,2080,1257,0.5155131264916468,0.20230576682391455,0.23317980215319445
0.9911764705882353,0.8025889967637541,0.9912536443148687,0.7693278614542788,20News,6,2,random_live,972,2080,1257,0.7732696897374701,0.18858747382448127,0.22192578286058995
0.9911764705882353,0.820097244732577,0.9912536443148687,0.7905243414001242,20News,6,2,random_live,1458,2080,1257,1.1599045346062054,0.17107922585565838,0.20072930291474456
0.9911764705882353,0.8419354838709677,0.9912536443148687,0.814350990015231,20News,6,2,random_live,2080,2080,1257,1.654733492442323,0.1492409867172676,0.1769026542996377
0.6966580976863753,0.685459940652819,0.6051157647348597,0.5877335669002335,20News,6,3,spectral,1,2080,1257,0.0007955449482895784,0.01119815703355631,0.017382197834626245
0.7061889250814333,0.6696035242290749,0.6240006568211907,0.5620898676454232,20News,6,3,spectral,2,2080,1257,0.0015910898965791568,0.036585400852358396,0.06191078917576742
0.7115761935905821,0.6874074074074074,0.6326214349490451,0.5894227560894227,20News,6,3,spectral,3,2080,1257,0.002386634844868735,0.02416878618317475,0.043198678859622364
0.7168597168597168,0.6817496229260935,0.631102535945566,0.5916332999666333,20News,6,3,spectral,4,2080,1257,0.0031821797931583136,0.0351100939336233,0.039469235978932704
0.7407407407407407,0.690625,0.6737099621301532,0.6202243910577243,20News,6,3,spectral,6,2080,1257,0.00477326968973747,0.050115740740740655,0.053485571072428906
0.7519893899204244,0.7022900763358778,0.6885949157934708,0.6230814147480814,20News,6,3,spectral,8,2080,1257,0.006364359586316627,0.0496993135845466,0.06551350104538933
0.7603748326639893,0.7298136645962733,0.7027973911883332,0.6644491713936158,20News,6,3,spectral,12,2080,1257,0.00954653937947494,0.030561168067716027,0.038348219794717364
0.7608841259209645,0.7222222222222222,0.7036966717638727,0.6524719163608053,20News,6,3,spectral,16,2080,1257,0.012728719172633254,0.03866190369874234,0.05122475540306748
0.7980835044490076,0.7389937106918238,0.756661860240766,0.6809100767434101,20News,6,3,spectral,24,2080,1257,0.01909307875894988,0.059089793757183706,0.0757517834973559
0.8047255038220987,0.7243589743589743,0.7699958435534027,0.6718802135468802,20News,6,3,spectral,32,2080,1257,0.02545743834526651,0.08036652946312439,0.09811563000652246
0.826963168867269,0.7692307692307693,0.7957966009503381,0.7323504059615171,20News,6,3,spectral,48,2080,1257,0.03818615751789976,0.057732399636499676,0.06344619498882098
0.8368200836820083,0.8058252427184466,0.8083557405145784,0.7704023467912358,20News,6,3,spectral,64,2080,1257,0.05091487669053302,0.030994840963561754,0.03795339372334261
0.8573426573426574,0.7768595041322314,0.8329159782017468,0.7446960849738629,20News,6,3,spectral,96,2080,1257,0.07637231503579953,0.08048315321042598,0.08821989322788393
0.8567415730337079,0.7661691542288557,0.8334740196430588,0.7338241018796574,20News,6,3,spectral,128,2080,1257,0.10182975338106603,0.09057241880485223,0.09964991776340137
0.8904494382022472,0.7821782178217822,0.872175155738462,0.7501320765209654,20News,6,3,spectral,192,2080,1257,0.15274463007159905,0.108271220380465,0.12204307921749669
0.940014114326041,0.752442996742671,0.93007163456111,0.7111903570236904,20News,6,3,spectral,288,2080,1257,0.22911694510739858,0.18757111758336997,0.2188812775374196
0.9929178470254958,0.8037974683544303,0.9910071942446044,0.7603297742186631,20News,6,3,spectral,432,2080,1257,0.3436754176610978,0.18912037867106546,0.23067742002594127
0.9929178470254958,0.8096774193548387,0.9910071942446044,0.773780725169614,20News,6,3,spectral,648,2080,1257,0.5155131264916468,0.18324042767065707,0.21722646907499032
0.9929178470254958,0.8103727714748784,0.9910071942446044,0.7762067623178734,20News,6,3,spectral,972,2080,1257,0.7732696897374701,0.18254507555061739,0.21480043192673093
0.9929178470254958,0.826580226904376,0.9910071942446044,0.7949407741074408,20News,6,3,spectral,1458,2080,1257,1.1599045346062054,0.16633762012111974,0.19606642013716358
0.9929178470254958,0.8214285714285714,0.9910071942446044,0.7895047825603381,20News,6,3,spectral,2080,2080,1257,1.654733492442323,0.1714892755969244,0.2015024116842663
0.6957482054113749,0.7098445595854922,0.5177033836554151,0.5471999777555333,20News,6,3,random_live,1,2080,1257,0.0007955449482895784,-0.014096354174117254,-0.02949659410011818
0.6895748398369249,0.695054945054945,0.5409589589384127,0.5590521076632188,20News,6,3,random_live,2,2080,1257,0.0015910898965791568,-0.005480105218020115,-0.018093148724806052
0.6865846514352666,0.6878453038674033,0.5402764806699576,0.5522953509064621,20News,6,3,random_live,3,2080,1257,0.002386634844868735,-0.0012606524321366885,-0.012018870236504497
0.6838709677419355,0.6888888888888889,0.5372373998091113,0.5567790012234457,20News,6,3,random_live,4,2080,1257,0.0031821797931583136,-0.00501792114695343,-0.019541601414334364
0.6838235294117647,0.6838340486409156,0.5625711983907881,0.5662676565454343,20News,6,3,random_live,6,2080,1257,0.00477326968973747,-1.0519229150851572e-05,-0.003696458154646254
0.6757257566399012,0.6782106782106783,0.5565238251624093,0.5636261261261262,20News,6,3,random_live,8,2080,1257,0.006364359586316627,-0.0024849215707770655,-0.00710230096371689
0.6787048567870486,0.6842105263157895,0.5649893779698067,0.5783978422867312,20News,6,3,random_live,12,2080,1257,0.00954653937947494,-0.005505669528740875,-0.01340846431692444
0.6771554436752675,0.696165191740413,0.5689893163928201,0.5982371260149038,20News,6,3,random_live,16,2080,1257,0.012728719172633254,-0.01900974806514555,-0.02924780962208362
0.6824281150159744,0.6867469879518072,0.584121860856536,0.597069291513736,20News,6,3,random_live,24,2080,1257,0.01909307875894988,-0.004318872935832774,-0.012947430657200054
0.6950904392764858,0.6817496229260935,0.6058598199899424,0.5916332999666333,20News,6,3,random_live,32,2080,1257,0.02545743834526651,0.013340816350392304,0.014226520023309153
0.7146666666666667,0.6698113207547169,0.6458001929412248,0.5984804248693137,20News,6,3,random_live,48,2080,1257,0.03818615751789976,0.04485534591194973,0.04731976807191107
0.7323750855578371,0.6908517350157729,0.6792595880499595,0.6250764653542431,20News,6,3,random_live,64,2080,1257,0.05091487669053302,0.04152335054206424,0.054183122695716346
0.7460426703372333,0.6891025641025641,0.6977416640154352,0.630665387609832,20News,6,3,random_live,96,2080,1257,0.07637231503579953,0.05694010623466916,0.06707627640560321
0.7805555555555556,0.6743421052631579,0.741683258243619,0.6261191747302859,20News,6,3,random_live,128,2080,1257,0.10182975338106603,0.1062134502923977,0.11556408351333314
0.810320781032078,0.7389162561576355,0.7777173411057174,0.6989976087198309,20News,6,3,random_live,192,2080,1257,0.15274463007159905,0.0714045248744426,0.07871973238588659
0.8785964912280702,0.7338842975206612,0.8583754964644547,0.6959876543209876,20News,6,3,random_live,288,2080,1257,0.22911694510739858,0.14471219370740895,0.16238784214346702
0.9929178470254958,0.7124183006535948,0.9910071942446044,0.6665971527082638,20News,6,3,random_live,432,2080,1257,0.3436754176610978,0.280499546371901,0.32441004153634057
0.9929178470254958,0.7539936102236422,0.9910071942446044,0.7052330107885663,20News,6,3,random_live,648,2080,1257,0.5155131264916468,0.2389242368018536,0.2857741834560381
0.9929178470254958,0.8114104595879557,0.9910071942446044,0.7698809921032144,20News,6,3,random_live,972,2080,1257,0.7732696897374701,0.18150738743754014,0.22112620214139
